3892|Old Devil Moon|Music byBurton Lane|
3893|The Bluebell Polka|Music byF. Stanley|
3894|Funiculi,  Funicula|Music byLuigi Denza|
3896|Wonderful Copenhagen|Music byFrank Loesser|
3897|Climb Every Mountain|Music byRichard Rodgers|broadway
3898|Hernando's Hideaway|None|
3899|No Two People|Music byFrank Loesser|
390|Beautiful|Music byChristina Aguilera|
3900|Haunted Ballroom|Music byVictor Feldman|jazz
3904|I Love You Truly|Music byCarrie Jacobs Bond|
3907|Peg O' My Heart|Music byFred Fisher|pop
3908|Two Sleepy People|Music byHoagy Carmichael|
3909|Thoroughly Modern Millie|Music byJames Van Heusen|
3910|People will say we're in love|Music byRichard Rodgers|
3911|Penny Lane|Music byJohn Lennon,Paul McCartney|
3916|Seventy Six Trombones|Music byMeredith Wilson|
3917|Heart|None|
3918|The Kerry Dance|Music byJames Lyman Molloy|
3919|All Of You|Music byCole  Porter|jazz
3920|Like Someone In Love|Music byJimmy van Heusen|jazz
3923|My Heart Stood Still|Music byRichard Rodgers|
3925|Heartaches By The Number|None|
3926|Tiny Bubbles|Music byLeon Pober|
3927|Second Hand Rose|Music byJames F. Hanley|broadway
3928|Let It Be Me|Music byGilbert Bcaud|pop
3929|Don't Let The Stars Get In Your Eyes|None|
3930|Wooden Heart|Music byMuss i Denn?,traditional German tune|pop
3931|Bouquet of Roses|None|
3932|Living Next Door To Alice|None|
3933|Autumn In New York|Music byVernon Duke|
3934|How Deep Is The Ocean|Music byIrving Berlin|
3935|It's Been A Long Long Time|Music byJule Styne|
3937|When Johnny Comes Marching Home Again|Music byLouis Lambert|
3938|Believe Me, If All Those Endearing Young Charms|Music bytraditional Irish tune|folk
3939|Bluebells Of Scotland|Music byTraditional Scottish|
3940|John Peel|Music byTraditional English|
3941|O Sole Mio|Music byEduardo di Capua|
3942|Wearing Of The Green|Music byTraditional Irish|folk
3947|Cielito Lindo|Music byMexican folk song|folk
3948|Polly Wolly Doodle|Music byunknown|
3949|When You Were Sweet Sixteen|Music byJames Thornton|
3950|Blue Tail Fly|Music byunknown|
3951|Santa Lucia|Music byNeapolitan street song transcribed by Teodoro Cottrau|folk
3954|Serenade In Blue|Music byHarry Warren|
3955|In The Still Of The Night|Music byCole  Porter|
3956|Isn't It Romantic?|Music byRichard Rodgers|
3963|Oh! What It Seemed To Be|Music byFrankie Carle|
3968|Cabaret|Music byJohn Kander|
3969|Dear Hearts And Gentle People|Music bySammy Fain|
3970|I Can Sing a Rainbow|Music byArthur Hamilton|
3971|It All Depends On You|Music byRay Henderson|
3973|Song Sung Blue|Music byNeil Diamond|
3975|You Won't See Me|None|
3976|Wrap Your Troubles In Dreams|Music byHarry Barris|
3978|Come Rain Or Come Shine|Music byHarold Arlen|
3979|Angel Eyes|Music byMatt Dennis|
3980|Please Please Me|None|
3984|June in January|Music byLeo Robin,Ralph Rainger|
3986|It's Easy To Remember|Music byRichard Rodgers|jazz
3987|Love Is Just Around The Corner|Music byLeo Robin,Lewis E. Gensler|
3988|Java Jive|Music byBen Oakland|
3990|Day in, Day out|Music byRube Bloom|
3991|My Melancholy Baby|Music byErnie Burnett|
3992|She Believes In Me|None|
3993|The Touch Of Your Lips|None|
3994|Shadows In The Moonlight|None|
3996|Cole Porter Medley|Music byCole Porter|
3997|You Brought A New Kind Of Love To Me|Music byIrving Kahal,Pierre Norman,Sammy Fain|
3998|Just One More Chance|Music byArthur Johnston|
4003|Barbara Polka|Music byunknown|
4004|Martha Polka|Music byunknown|
4005|Tinker Polka|Music byunknown|
4006|Pizzicato Polka|Music byJohann Strauss Jr.|
4011|Love Me Or Leave Me|Music byWalter Donaldson|
4013|Love Is A Simple Thing|Music byArthur Siegel|
4015|A Fine Romance|Music byJerome Kern|
4016|Harbor Lights|Music byHugh Williams|
4017|Soft Shoe Song|Music byRoy Jordan,Sid Bass|
4018|Love Me Or Leave Me|Music byWalter Donaldson|
4019|My Ideal|Music byNewell Chase,Richard Whiting|
4020|On A Clear Day|Music byBurton Lane|
4022|Young Love|None|
4023|Call Me Irresponsible|Music byJames Van Heusen|
4024|Kombin|Music by3+2|
4025|You Are Too Beautiful|Music byRichard Rodgers|
4026|You're Driving Me Crazy|Music byWalter Donaldson|
4032|You're Nobody 'Till Somebody Loves You|Music byJames Cavanaugh,Larry Stock,Russ Morgan|jazz
4033|Hey, Look Me Over|Music byCy Coleman|
4034|Darktown Strutters' Ball|None|
4035|I'm Gonna Sit Right Down And Write Myself A Letter|Music byFred E.Alhert|
4043|To Sir, with love|Music byMarc London|
4044|Red Sails in the sunset|Music byHugh Williams|pop
4045|Blue Hawaii|Music byLeo Robin,Ralph Rainger|
4049|The First Time Ever I Saw Your Face|None|folk
4050|Feelings|None|
4051|Islands In The Stream|Music byBarry Gibb,Maurice Gibb,Robin Gibb|
4052|Make Someone Happy|Music byJule Styne|broadway
4055|Embraceable You|Music byGeorge Gershwin|
4056|Hava Nagila ( )|Music byUkranian folk dance tune|folk
4057|Supercalifragilisticexpialidocious|Music byRichard Sherman,Robert Sherman|
4058|Cruella De Vil|Music byRichard Sherman,Robert Sherman|children
4059|Under the Sea|Music byAlan Menken|children
406|Time After Time|Music byJule Styne|
4060|The Bare Necessities|Music byTerry Gilkyson|children
4061|Winnie the Pooh|Music byRichard Sherman,Robert Sherman|children
4064|You Needed Me|None|
4073|September morn|Music byGilbert Becaud,Neil Diamond|
4074|Yellow Submarine|Music byJohn Lennon,Paul McCartney|
4078|Look For The Silver Lining|Music byJerome Kern|
4079|Make Believe|Music byJerome Kern|
4080|Why Do I Love You?|Music byJerome Kern|
4081|I Get A Kick Out Of You|None|jazz
4082|Crazy Rhythm|Music byJoseph Meyer,Roger Wolfe Kahn|jazz
4083|Dancing In The Dark|Music byArthur Schwartz|
4088|Just One Of Those Things|Music byCole Porter|
4089|The Man I Love|Music byGeorge Gershwin|broadway
4090|'S Wonderful!|Music byGeorge Gershwin|jazz
4093|Thou Swell|Music byRichard Rodgers|
4094|Ain't No Sunshine (All Of Me)|None|jazz
4099|You Go To My Head|Music byJ. Fred Coots|jazz
4102|Jaj, de nagyon rgen volt, de sok lesz|Music byHungarian song|
4103|You Make Me Feel So Young|Music byJosef Myrow|
4108|Bolero|Music byRavel|classic
411|Blue Monk|Music byThelonious Monk|jazz
4117|Hotel California|None|rock
412|Groove Merchant|Music byJerome Richardson|
4121|Cry Me A River|Music byArthur Hamilton|jazz
4122|Too Marvelous For Words|Music byRichard A Whiting|
413|Summertime|Music byGeorge Gershwin|
4134|Something To Remember You By|Music byArthur Schwartz|
4135|Soon|Music byGeorge Gershwin|
4137|A Blossom Fell|Music byDominic John,Harold Cornelius,Howard Barnes|
4138|Let There Be Love|Music byLionel Rand|
4139|Too Young|Music bySid Lippman|
414|Caravan|Music byDuke Ellington|
4141|You And The Night And The Music|Music byArthur Schwartz|
4142|Don't Stop Believin'|None|rock
4144|Vera Lynn Medley|Music byWalter Kent -  Eberhard Storch - Harry Parr-Davies|pop
4145|After All These Years|Music byDes Coleman,Ollie Kennedy|
4146|Old Flames|Music byHugh Moffatt,Pebe Sebert|
4147|Sweethearts in the Spring|Music byunknown|
4148|I've Got A Crush On You|Music byGeorge Gershwin|
4150|April In Paris|Music byVernon Duke|
4153|You Do Something To Me|Music byCole Porter|
4155|A szegedi csiks|Music byHungarian song|
4165|Guess I'll Hang My Tears Out To Dry|Music byJules Styne|
4166|I Still Believe In You|Music byCarroll Coates,Dick Allen,Peter Daniels|
4167|I'd Love To Make Love To You|Music byRobert Emmerich,Ruth Poll|
4171|It Happened Again|None|
4172|Az a szp|Music byHungarian song|
4173|Ez a vonat most van idulban|Music byHungarian song|
4174|J estt kvnok|Music byHungarian song|
4175|Kis kt, kerekes kt|Music byHungarian song|
4176|Lenn a dlibbos Hortobgyon|Music byHungarian song|
4177|Megy a gzs|Music byHungarian song|
4178|Lakodalom van a mi utcnkba|Music byHungarian song|
4179|12th Street Rag|Music byEuday L. Bowman|pop
4182|I Thought About You|Music byJimmy van Heusen|
4183|I Wish I Didn't Love You So|Music byFrank Loesser|
4184|Picnic|Music byGeorge W. Duning|
4187|Zldre van a rcsos kapu festve|Music byHungarian song|
4188|Utcra nylik a kocsmaajt|Music byHungarian song|
4189|Szz forintnak tven a fele|Music byHungarian song|
4190|Hogyha nkem sok pnzem lesz|Music byHungarian song|
4191|Esik es csendesen|Music byHungarian song|
4192|Elment a Lidi nni a vsrba|Music byHungarian song|
4193|jjel az omnibusz tetejn|Music byZerkovitz Bla|
4198|Lazy River|Music byHoagy Carmichael,Sidney Arodin|
4200|Love, You Didn't Do Right By Me|None|pop
4201|Moments Like This|Music byBurton Lane,Frank Loesser|
4203|My Future Just Passed|Music byGeorge Marion Jr.,Richard Whiting|movies
4208|Lovacska polka|Music byUnknown|
4210|Because Of You (There's A Song In My Heart)|Music byArthur Hammerstein,Dudley Wilkinson|
4214|Suddenly It's Spring|Music byJames Van Heusen|
4220|You Keep Coming Back Like A Song|Music byIrving Berlin|
4221|You Can Depend On Me|Music byCharles Carpenter,Earl Hines,Louis Dunlap|
4224|Piel Canela|Music byBobby Capo|pop
4228|You're Just In Love|Music byIrving Berlin|
4229|Young And Foolish|Music byAlbert Hague|
4231|Lullaby (Wiegenlied)|Music byJ. Brahms|classic
4233|I Wanna Play Catch Up|None|pop
4234|Baby, Make My Day|None|pop
4242|Bird Food|Music byOrnette Coleman|jazz
4244|Never Let Me Go|Music byJay Livingston,Ray Evans|jazz
4245|Another Time, Another Place|Music byJay Livingston,Ray Evans|
4247|The Best Thing For You|Music byIrving Berlin|
4249|Hadnagyuram|Music byHungarian song|
4250|n vagyok az, aki nem j|Music byHungarian folk song|
4251|Honvd banda|Music byHungarian song|
4252|Count Every Star|Music byBruno Coquatrix|
4261|Ez az a nap|Music byUnknown|
4268|Four Brothers|Music byJimmy Giuffre|jazz
4271|Call Me Darling|Music byBert Reisfield,Mart Fryberg,Rolf  Marbot|
4278|Don't Go To Strangers|Music byJ. D. Martin,Russell Smith|
4279|Early Autumn|Music byRalph Burns,Woody Herman|
4280|For Heaven's Sake|Music byDon Meyer,Elise Bretton,Sherman Edwards|
4282|I Could Have Told You|Music byArthur Williams (pseudonym of James Van Heusen)|
4286|Sea Of Love|Music byGeorge Khoury,Phil Phillips|
4288|Norwegian Wood|Music byJohn Lennon,Paul McCartney|pop
4289|Puff, The Magic Dragon|Music byPeter Yarrow|folk
4291|C'est Magnifique|None|
4292|Button Up Your Overcoat|Music byRay Henderson|jazz
4293|Scotland The Brave|Music byTraditional Scots tune|folk
4294|Heartaches|Music byAl Hoffman|
4295|The Old Piano Roll Blues|Music byCy Coben|
4301|Here Lies Love|Music byLeo Robin,Ralph Rainger|
4303|I Don't Want To Cry Anymore|Music byVictor Schertzinger|movies
4306|Crazy Train Into|Music byOzzy Ozborne|rock
4307|I've given up on love|None|pop
4310|Agua De Beber|Music byAntonio Carlos Jobim|jazz
4311|It's You Or No One|Music byJule Styne|
4315|If only|None|pop
4316|Ave Maria|Music byCharles Gounod,Johann Sebastian Bach|classic
4318|Cathy's Clown|Music byDon Everly,Phil Everly|
4319|A Little On The Lonely Side|None|
4320|Crying|None|
4321|I Talk To The Trees|Music byFrederick Loewe|broadway
4322|Jersey Bounce|Music byBobby Plater,Edward Johnson,Tiny Bradshaw|jazz
4329|A Villa Negra romnca|Music byRnki Gyrgy|
4334|Winchester Cathedral|Music byGeoff Stephens|
4335|Mellow Yellow|Music byDonovan Leitch|
4336|Silence is Golden|Music byBob Crewe,Bob Gaudio|
4337|(You've Got) Personality|None|
4338|Amigos Para Siempre|Music byAndrew Lloyd Webber|
4341|Iron Man|Music byBlack Sabbath|rock
4342|Star Wars Intro|Music byJohn Williams|classic
4343|My Girl|Music byRonald White,William Smokey Robinson|pop
4347|It Could Happen To You|Music byJimmy Van Husen|
4348|Our love is like a roundabout|None|pop
4353|Travelin' Man|Music byJerry Fuller|
4354|Sheila|None|
4355|Walk Right In|None|
4356|Why Do Fools Fall In Love|None|
4357|Wouldn't It Be Nice|None|
4364|Don't Fence Me In|Music byCole Porter|pop
4368|Suicide is Painless|Music byJohnny Mandel|movies
4369|Where is Your Heart|Music byGeorges Aurick|
4370|Happy Days|Music byCharles Fox|television
4375|Anema e Core|Music bySalve D&#039;Esposito|
4386|Beautiful Dreamer|None|traditional
4387|Man On The Flying Trapeze|Music byGaston Lyle|
4388|Oh My Darling, Clementine|Music byTraditional|folk
4389|I'll Take You Home Again, Kathleen|Music byThomas P. Westendorf|
4390|The Fountain in the Park|None|
4391|Jeanie With The Light Brown Hair|Music byStephen Foster|folk
4392|Full Moon And Empty Arms|Music byBuddy Kaye,Ted Mossman|
4393|Don't Blame Me|Music byJimmy McHugh|
4394|A passing glance|None|pop
4397|Don't Ask|None|rock
4398|No Moe|Music bySonny Rollins|jazz
4400|All You Need Is Love|Music byJohn Lennon,Paul McCartney|
4402|Olsen-Banden|Music byBent Fabricius Bjerre|movies
4404|Luna de Xelaj|None|traditional
4406|Ave Maria (C)|Music byF. Schubert|classic
4408|It Was A Very Good Year|Music byErvin Drake 1961|
4411|Greensleeves|Music byTraditional English|traditional
4412|Killarney|Music byTraditional Irish|traditional
4413|Wi' a hundred pipers|Music byTraditional Scottish|traditional
4414|Early One Morning|Music byTraditional English|
4416|Don't Worry 'Bout Me|Music byRube Bloom|
4419|From Here To Eternity|Music byFred Karger|
4421|Everything Happens To Me|Music byMatt Dennis|
4422|Guys And Dolls|Music byFrank Loesser|
4423|I Wanna Be Around|Music byJohnny Mercer and Sadie Vimmerstedt|
4425|Summer Samba|Music byMarcos Valle|pop
4426|How Insensitive|Music byAntonio Carlos Jobim|
4435|(Sittin' On) The Dock of the Bay|None|
4436|I Could Write A Book|Music byRichard Rodgers|
4437|Pistol packin Mama|None|
4438|King Of The Road|None|
4439|Hey Good Lookin'|None|
4441|I'll Walk Alone|Music byJule Styne|
4444|I Can't Explain It|None|pop
4447|Didn't We|Music byJimmy Webb|
4451|Candy|Music byAlex Kramer|
4452|Italian Polka|Music byTraditionel|traditional
4453|Mujer Celosa (Salsa)|Music byEl Gran Combo|pop
4456|Orszgton hossz a jegenyesor|Music byHungarian song|
4457|A Kiss To Build A Dream On|Music byHarry Ruby|jazz
4458|I am....I said|Music byNeil Diamond|
4462|For Once In My Life|Music byOrlando Murden|jazz
4464|Baby Love|None|pop
4466|The last time I saw Paris|Music byJerome Kern|
4467|Lovely To Look At|Music byJerome Kern|
4469|Somebody Else Is Taking My Place|Music byBob Ellsworth,Dick Howard,Russ Morgan|
4470|Somewhere Out There|None|
4471|She said la la la|None|pop
4477|ROSE OF ALLENDALE|Music byUNKNOWN|folk
4478|Jerusalem|Music byCharles Parry|
4479|Hossz fekete haj|Music byHungarian song|
4480|Kilenc kis glya|Music byHungarian song|
4481|Add ide a didit|Music byHungarian song|
4482|Fent leszek szerdn a Citadelln|Music byHungarian song|
4486|You should get out more|None|rock
4492|Hurt|Music byAl Jacobs,Jimmie Crane|
4494|You Belong To Me|Music byChilton Price,Pee Wee King,Redd Stewart|
4495|I Can't Begin To Tell You|Music byJames Monaco|
4496|Vies klein varkentje|Music byunknown|children
4497|Y'rushalayim Shel Zahav (Jerusalem of Gold)|Music byNaomi Shemer|traditional
4503|Till Then|None|
4504|Rags To Riches|Music byJerry Ross and Richard Adler|
4508|Volare|Music byDomenico Modugno|pop
4513|Moments To Remember|Music byRobert Allen|
4514|Domino|Music byLouis Ferrari|
4515|I Know A Place|None|
4517|If You Love Me, Really Love Me|Music byMarguerite Monnot|pop
4518|It's Not Unusual|None|
4526|No, Not Much!|Music byRobert Allen|
4532|Please go away|None|pop
4536|(Now And Then There's) A  fool such as I|Music byBill Trader|
4537|Blue Moon Of Kentucky|None|
4538|Don't Be Cruel|None|rock
4541|And So To Sleep Again|None|
4542|Pieces Of Dreams (Little Boy Lost)|Music byMichel Legrand|
4543|There's Something About You|None|pop
4548|It's Impossible|Music byA. Manzanero|
4549|Sin Sentimiento (Salsa)|Music byJairo Varela|pop
4552|Evergreen|Music byBarbra Streisand|
4553|You're a Hit|None|pop
4567|My Own True Love|Music byMax Steiner|
4569|A Very Precious Love|Music bySammy Fain|
4574|The Hawaiian Wedding Song|Music byCharles E. King|
4575|It's Now Or Never|Music bytune: O Sole Mio (G. Capurro)|pop
4576|Return To Sender|Music byOtis Blackwell,Winfield Scott (aka Robie Kirk)|rock
4577|Old Shep|Music byClyde (Red)  Foley|
4578|(There'll be)  Peace in the Valley|Music byThomas A. Dorsey|
4579|Baubles, Bangles and Beads|None|broadway
4589|Stranger In Paradise|Music byadapted by George Forrest from Borodin&#039;s Polovetsian Dances (Gliding Dance Of The Maidens)|broadway
4592|I Remember When|None|pop
4604|Comes Love|Music bySam H. Stept|jazz
4607|Autumn Leaves|Music byJoseph Kosma|pop
4610|Anywhere I Wander|Music byFrank Loesser|
4611|Once In Love With Amy|Music byFrank Loesser|
4617|How To Handle A Woman|Music byFrederick Loewe|broadway
4618|My Heart Will Go On|Music byJames Horner|movies
4619|If I Were A Bell|Music byFrank Loesser|
4620|Standing On The Corner|Music byFrank Loesser|
4621|Hey there|Music byJerry Ross,Richard Adler|broadway
4622|You've Got To Have Heart|Music byJerry Ross,Richard Adler|
4623|Near You|Music byFrancis Craig|
4625|Sent For You Yesterday|Music byCount Basie|
4626|Memories Of You|Music byEubie Blake|
4627|It Ain't What You Do (It's The Way That You Do It)|Music byJames Young|jazz
4628|Tico tico (Samba)|Music byZequinha Abreu|pop
4632|June Is Bustin' Out All Over|Music byRichard Rodgers|broadway
4633|Bill|Music byJerome Kern|
4634|They Didn't Believe Me|Music byJerome Kern|broadway
4635|Somethin' Stupid|None|
4636|Hi-Lili Hi-Lo|Music byBronislau Kaper|
4640|La Habanera|Music byadapated by Georges Bizet adapted from the habanera El Arreglito,composed by the Spanish musician Sebastin Yradier|classic
4641|Mint szarvas hs|Music byUnknown|
4643|Bridge Over Troubled Water|Music byPaul Simon|
4644|El Condor Pasa|Music byDaniel Aloma Robles  1913 based on traditional Andean folk tunes|folk
4645|Homeward Bound|Music byPaul Simon|
4649|These Foolish Things|Music byHarry Link,Jack Strachey|
4652|Ben|Music byDon Black,Walter Scharf|pop
4656|I Honestly Love You|None|pop
4657|I Just Called To Say I Love You|None|
4658|The Lady In Red|None|
4659|Don't Take Your Love From Me|Music byHenry Nemo|
4661|Imagination|Music byJimmy van Heusen|
4668|Mashiach|Music byMordechai Ben David|traditional
4670|The Jazz-Me Blues|Music byTom Delaney|
4679|I Am A Rock|Music byPaul Simon|
468|Night And Day|None|jazz
4680|Feelin' Groovy|Music byPaul Simon|
4681|Dearly Beloved|Music byJerome  Kern|
4683|I Love You|Music byCole Porter|
469|Solfeggi cantati prima serie ( moto congiunto e maggiore)|None|
4694|It Never Entered My Mind|Music byRichard Rodgers|
4696|It's A Blue World|Music byChet Forrest|
4697|Jim|Music byCaesar Petrillo,Milton Samuels|
4699|Let There Be You|Music byDave Cavanaugh|
4704|Mean To Me|Music byRoy Turk|
4708|Moon Love|Music byPyotr Ilyich Tchaikovsky|
471|Whisper Not|Music byBenny Golson|
4711|Penny Arcade|None|rock
4712|None But The Lonely Heart|Music byTschaikovski|
4713|None But the Lonely Heart|Music byAdaptation by Mack David,Al Hoffman,Jerry Livingston|
4714|A Garden In The Rain|Music byCarroll Gibbons|
4716|Oh! Look At Me Now|Music byJoe Bushkin|
472|All of me|Music byGerald Marks,Seymour Simons|
4720|Paper Doll|None|jazz
4722|She's Funny That Way|Music byNeil Moret|
4728|You Are So Beautiful|None|
4729|The Greatest Love Of All|Music byMichael Masser|
473|Mamacita|Music byJoe Henderson|
4731|Stay As Sweet As You Are|Music byHarry Revel|
4732|Sugar|Music byGeorge W. Meyer|
474|No Me Esqueca|Music byJoe Henderson|
4740|Eight Days A Week|None|rock
4741|From Me To You|None|
4742|The Long And Winding Road|None|
475|Tenor Madness|Music bySonny Rollins|
4750|Hey Jude|None|
4751|The Caissons Go Rolling Along|None|
4752|Du, Du Liegst Mir Im Herzen|None|folk
4753|Oh, Them Golden Slippers|None|
4755|There Is No Greater Love|Music byIsham Jones|
476|Moose the mooche|Music byCharlie Parker|
4760|They All Laughed|Music byGeorge Gershwin|jazz
4765|Get a Life|None|pop
4766|Get a Life|None|pop
4767|Tin Roof Blues|Music byNew Orleans Rhythym Kings|
477|When lights are low|Music byBenny Carter|
4770|Sunrise Serenade|Music byFrankie Carle|
4771|Blue on blue|Music byBurt Bacharach|
4772|I Write the Songs|None|
4773|If|None|
478|Cherokee|Music byRay Noble|
4781|If|Music byDavid Gates|
4782|Volver (Tango)|Music byCarlos Gardel|pop
4783|Do You Know What It Means To Miss New Orleans|Music byLouis Alter|
4788|"Deed I Do|Music byFred Rose|
4789|That Day|None|pop
4790|Between The Devil And The Deep Blue Sea|Music byHarold Arlen|
4791|Try A Little Tenderness|None|
4792|I'd Like To Teach The World To Sing|None|jazz
4795|Tonight I Celebrate My Love|None|
4797|Beautiful Love|Music byEgbert Van Alstyne,Victor Young,Wayne King|
4799|Moonlight Cocktail|Music byLucky Roberts|
4802|La Gota Fria (Paseo Vallenato)|None|pop
4807|Love Me|None|pop
4808|Saturday Night|Music byJule Styne|
481|Fallin'|None|
4811|You Took Advantage Of Me|Music byRichard Rodgers|
4812|Too Close For Comfort|Music byGeorge Weiss,Jerry Bock,Larry Holofcener|
4815|Ten Cents A Dance|Music byRichard Rodgers|
4818|Chega De Saudade|Music byAntonio Carlos Jobim|jazz
4821|Theme from "Frasier"|Music byBruce Miller|
4823|Stella By Starlight|Music byVictor Young|
4828|Change Partners|Music byIrving Berlin|
4829|Gee Baby, Ain't I Good To You|Music byDon Redman|
4830|I Apologize|Music byAl Goodhart,Al Hoffman,and  Ed Nelson|
4831|Air|Music byHenry Purcell|classic
4836|You Will Never Grow Old|Music byRuth Rand|
4837|Tennessee Waltz|Music byPee Wee King   1946|
4838|Yesterday's Roses|Music byFred Rose,Gene Autry|
4839|Now Is The Hour|Music byClement Scott 1913|
4840|Kentucky Waltz|Music byBill Monroe|
4844|Red Roses for a Blue Lady|None|
4845|The Blackboard of My heart|None|
4846|Mockin'Bird Hill|Music byVaughn Horton|
4852|Cute|Music byNeal Hefti|jazz
4861|Again|Music byLionel Newman|
4865|Chi-baba chi-baba|Music byAl Hoffman,Jerry Livingstone,Mack David|
4866|Serenade Of The Bells|None|
4867|Till I Waltz Again With You|None|
4868|I Surrender, Dear|Music byGordon Clifford|
487|Unintended|Music byMuse|
4876|I've Got A Lovely Bunch Of Coconuts|Music byFred Heatherton|
4877|The Anniversary Waltz|None|
4879|You Will Return To Vienna|Music byHans May|
4880|Down Yonder|Music byL. Wolfe Gilbert|
4881|I Don't See Me In Your Eyes Anymore|Music byGeorge Weiss|
4883|I'll Never Stop Loving You|Music byNicholas Brodszky|
4884|Be My Love|Music byNicholas Brodszky|
4889|You're My Everything|Music byHarry Warren|
4893|The man with the banjo|Music byFritz Schultz Reichel|
4895|Be Like The Kettle And Sing|Music byDesmond O&#039;Connor,Tommie Connor,Walter Ridley|movies
4896|Buttons And Bows|None|movies
4897|A White Sport Coat|None|rock
4898|An Apple Blossom Wedding|None|
4899|Be Careful, It's My Heart|Music byIrving Berlin|
490|What A Girl Wants|Music byGuy Roche,Shelly Peiken|
4901|I Remember You|Music byVictor  Schertzinger|
4906|My Baby Just Cares For Me|Music byWalter Donaldson|
491|Hero|Music byMariah Carey,Walter Afanasieff|pop
4914|The Jody Grind|Music byHorace Silver|jazz
4915|This Ole House|None|
4916|I Get Along Without You Very Well|Music byHoagy Carmichael|
4917|Little Sir Echo|None|
4918|Changing Partners|Music byLarry Coleman|
492|All By Myself|Music byEric Carmen,Sergei Rachmaninov|
4920|The Lonely Shepherd|Music byJames Last|movies
4926|My Silent Love|Music byDana Suesse|
4927|Poor Butterfly|Music byRaymond Hubbell|
4928|Wives And Lovers|Music byBurt Bacharach|
493|Seven Nation Army|Music byJack White|
4932|You Came A Long Way From St Louis|Music byJohn Benson Brooks|
4938|Beautiful Love|Music byV. Young,W. King &amp; E. Van Alstyne|jazz
4939|Farmer's Market|Music byArt Farmer|jazz
494|Smooth Operator|Music byRay St. John,Sade Adu|
4943|You Need Hands|None|
4944|Bye Bye, Baby, Goodbye|None|
4945|Cindy, Oh Cindy|None|
4950|Pearly Shells|None|
4951|Travelin' Light|None|
4952|Seven Lonely Days|None|
4953|Manhattan Serenade|Music byLouis Alter|
4954|My Reverie|Music byL. Clinton|
4955|Sleepy Time Gal|Music byAnge Lorenzo,Raymond B. Egan|
4959|Time On My Hands|Music byMack Gordon,Vincent Youmans|
4963|Temptation|Music byNacio Herb Brown|
4965|Get Out And Get Under The Moon|Music byL. Shay|
4972|Marianne|None|
4973|Walking The Floor Over You|Music byErnest Tubb|
4974|Sing Me A Song Of The Islands|None|
4976|Under The Bridges Of Paris|Music byVincent Scotto|
4977|Around The Corner|None|
4978|It Doesn't Matter Anymore|None|
4979|Singing The Blues|None|blues
4980|Christmas Time Is Here|Music byVince Guaraldi|holiday
4981|The Christmas Waltz|Music byJule Styne|holiday
4983|From The Vine Came The Grape|None|
4984|Beautiful Sunday|None|
4985|April Showers|Music byLouis Silvers|movies
4987|Poi E|Music byDalvanis Prime,Ngoi Pehwairangi|
4988|I Started A Joke|None|
4992|It's A Big Wide Wonderful World|Music byJohn Rox|holiday
4993|The White World Of Winter|Music byHoagy Carmichael|holiday
4998|Getting to know you|Music byRichard Rodgers|
4999|Somewhere, My Love|Music byMaurice Jarre|movies
5000|Mistletoe And Holly|None|holiday
5001|On The Road Again|None|
5002|Blue Suede Shoes|None|rock
5003|Somewhere Along The Way|Music byKurt Adams|
5006|Let's Have An Old Fashioned Christmas|Music byJoe Solomon|holiday
5007|Mister Santa|Music byPat Ballard|holiday
5008|True Love|Music byCole Porter|
5009|I'll Take Romance|Music byBen Oakland|
5010|The Ranger's Waltz|Music byQuentin Ratliff|
5011|Where the Blue of the Night|None|
5014|Aimer  Perdre La Raison|Music byJean Ferrat|
5017|Happy Xmas|Music byJohn Lennon,Yoko Ono|holiday
5019|Heat Wave|Music byIrving Berlin|
5020|If I Should Lose You|Music byRalph Rainger|jazz
5022|The Lord's Prayer|Music byAlbert Hay Malotte|worship
5023|Laughter In The Rain|Music byNeil Sedaka|pop
5024|Goodbye, Yellow Brick Road|Music byElton John|pop
5025|Dust In The Wind|None|rock
5028|Dig|Music byMiles Davis|jazz
5029|It's A Most Unusual Day|Music byJimmy McHugh|
5032|C-H-R-I-S-T-M-A-S|Music byEddy Arnold|holiday
5033|Once Upon A Dream|Music bySammy Fain and Jack Lawrence|
5035|They Say It's Wonderful|Music byIrving Berlin|
5040|I Won't Send Roses|None|broadway
5044|Waltz Across Texas|None|
5046|Black Coffee|Music bySonny Burke|jazz
5047|Creek|Music byVictor Brasil|jazz
5059|I Hadn't Anyone Till You|Music byRay Noble|
5060|If I Only Had Time|None|
5061|All I Do Is Dream Of You|Music byNacio Herb Brown|
5062|You Light Up My Life|None|
5063|Brazil|Music byAry Barroso|
5070|Do I Worry?|Music byBobby Worth|
5071|Goodbye|Music byGordon Jenkins|
5072|Hey, Jealous Lover|Music bySammy Cahn|
5074|il Silenzio|Music byGuglielmo Brezza,Nini Ross|traditional
5076|Bongo Dancing|Music byIvo Kouwenhoven|blues
5077|The Desert Song (Blue Heaven)|Music bySigmund Romberg|broadway
5078|Granada|Music byAgustin Lara|
5087|Because Him Is A Baby|None|children
5089|Ter herdenking|Music byMolenaar|traditional
5090|I Think Of You|Music byDon Marcotte|
5104|Sabor A Mi|None|pop
5110|I'm Gonna Live Till I Die|Music byWalter Kent and Mann Curtis|
5120|I'll Remember April|Music byGene DePaul,Patricia Johnson|
